payment_id,order_id,customer_id,merchant_id,amount,currency,payment_method,bank,created_at,source,true_final_state,final_observed_state,resolved_at,time_to_resolution_sec,scenario,incident_id,is_hard_negative
P0000848,O0000848,C000475,M0014,959.38,INR,CARD,BANK_E,2026-01-01T03:26:26.791617,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:26:33.980040,7.19,normal_success,,False
P0000849,O0000849,C001089,M0002,444.4,INR,WALLET,BANK_B,2026-01-01T14:03:46.270619,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:03:50.542833,4.27,normal_success,,False
P0000850,O0000850,C003409,M0014,2833.25,INR,CARD,BANK_B,2026-01-01T22:43:49.565939,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:43:52.068965,2.5,normal_success,,False
P0000851,O0000851,C001883,M0010,549.49,INR,NETBANKING,BANK_C,2026-01-01T12:34:20.056407,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:34:23.877606,3.82,normal_success,,False
P0000852,O0000852,C002380,M0014,373.1,INR,UPI,BANK_B,2026-01-01T18:39:10.585525,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:39:18.680571,8.1,normal_success,,False
P0000853,O0000853,C001839,M0001,2073.33,INR,NETBANKING,BANK_A,2026-01-01T13:12:14.156641,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:12:20.400046,6.24,normal_success,,False
P0000854,O0000854,C003642,M0024,526.14,INR,CARD,BANK_E,2026-01-01T19:08:53.825567,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:08:59.845328,6.02,normal_success,,False
P0000855,O0000855,C000838,M0018,399.14,INR,WALLET,BANK_C,2026-01-01T11:09:49.036683,SYNTHETIC,FAILED,FAILED,2026-01-01T11:09:53.857216,4.82,genuine_failure,INC0000,False
P0000856,O0000856,C003003,M0016,1215.16,INR,NETBANKING,BANK_D,2026-01-01T01:22:34.442316,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:22:43.392396,8.95,normal_success,,False
P0000857,O0000857,C002077,M0002,214.59,INR,UPI,BANK_C,2026-01-01T15:02:52.449386,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:02:56.692744,4.24,normal_success,,False
P0000858,O0000858,C002876,M0013,207.58,INR,NETBANKING,BANK_A,2026-01-01T13:18:03.307398,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:22:45.788561,282.48,late_capture,,False
P0000859,O0000859,C002296,M0003,172.22,INR,WALLET,BANK_B,2026-01-01T08:19:59.678726,SYNTHETIC,FAILED,FAILED,2026-01-01T08:20:02.388982,2.71,genuine_failure,,False
P0000860,O0000860,C001939,M0006,1933.43,INR,NETBANKING,BANK_B,2026-01-01T02:30:35.425305,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:30:42.189501,6.76,normal_success,,False
P0000861,O0000861,C001656,M0008,342.98,INR,UPI,BANK_A,2026-01-01T09:59:41.132416,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:59:49.844206,8.71,normal_success,,False
P0000862,O0000862,C002825,M0001,371.67,INR,WALLET,BANK_D,2026-01-01T05:22:34.854087,SYNTHETIC,FAILED,FAILED,2026-01-01T05:22:42.358465,7.5,genuine_failure,,False
P0000863,O0000863,C001849,M0004,94.2,INR,UPI,BANK_D,2026-01-01T23:47:31.070786,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:47:39.090061,8.02,normal_success,,False
P0000864,O0000864,C001529,M0019,815.38,INR,CARD,BANK_E,2026-01-01T06:26:54.551914,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:26:58.418423,3.87,normal_success,,False
P0000865,O0000865,C003126,M0004,218.61,INR,UPI,BANK_B,2026-01-01T21:03:04.639086,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:03:11.505432,6.87,normal_success,,True
P0000866,O0000866,C002496,M0022,216.46,INR,NETBANKING,BANK_B,2026-01-01T18:50:18.602854,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:50:28.199025,9.6,normal_success,,False
P0000867,O0000867,C001023,M0001,327.33,INR,NETBANKING,BANK_E,2026-01-01T20:54:46.063421,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:01:06.248080,380.18,late_capture,,False
P0000868,O0000868,C002856,M0021,1993.01,INR,WALLET,BANK_D,2026-01-01T04:06:40.484672,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:06:50.572841,10.09,normal_success,,False
P0000869,O0000869,C001254,M0002,653.66,INR,UPI,BANK_D,2026-01-01T11:38:31.984658,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:44:09.209908,337.23,late_capture,,False
P0000870,O0000870,C001025,M0000,1807.55,INR,CARD,BANK_D,2026-01-01T14:26:53.810128,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:27:02.549270,8.74,normal_success,,False
P0000871,O0000871,C000045,M0007,1399.42,INR,NETBANKING,BANK_B,2026-01-01T05:59:01.049655,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:59:06.899293,5.85,normal_success,,False
P0000872,O0000872,C002516,M0021,361.39,INR,UPI,BANK_E,2026-01-01T01:34:15.097646,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:34:21.385066,6.29,normal_success,,False
P0000873,O0000873,C000607,M0013,448.48,INR,UPI,BANK_B,2026-01-01T16:33:41.437415,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:33:48.417942,6.98,normal_success,,False
P0000874,O0000874,C001710,M0020,174.38,INR,UPI,BANK_A,2026-01-01T19:01:24.119897,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:01:32.785235,8.67,normal_success,,False
P0000875,O0000875,C003383,M0023,925.76,INR,NETBANKING,BANK_A,2026-01-01T12:51:44.100105,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:51:48.157909,4.06,normal_success,,True
P0000876,O0000876,C003698,M0006,1909.72,INR,UPI,BANK_A,2026-01-01T04:26:39.362478,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:31:04.023490,264.66,late_capture,,False
P0000877,O0000877,C003454,M0018,1072.43,INR,CARD,BANK_A,2026-01-01T17:44:10.208325,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:44:13.507025,3.3,normal_success,,False
P0000878,O0000878,C001772,M0022,7129.61,INR,CARD,BANK_E,2026-01-01T22:48:31.431256,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:48:38.340408,6.91,normal_success,,False
P0000879,O0000879,C001568,M0022,256.38,INR,CARD,BANK_C,2026-01-01T07:33:08.003186,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:33:14.341469,6.34,normal_success,,False
P0000880,O0000880,C002617,M0024,3197.3,INR,UPI,BANK_B,2026-01-01T06:02:36.338875,SYNTHETIC,FAILED,FAILED,2026-01-01T06:02:41.453753,5.11,genuine_failure,,False
P0000881,O0000881,C003034,M0022,1586.73,INR,CARD,BANK_D,2026-01-01T04:01:47.645394,SYNTHETIC,FAILED,FAILED,2026-01-01T04:01:48.696837,1.05,genuine_failure,,False
P0000882,O0000882,C003825,M0013,654.41,INR,WALLET,BANK_B,2026-01-01T11:34:36.261503,SYNTHETIC,FAILED,FAILED,2026-01-01T11:34:38.947832,2.69,genuine_failure,INC0000,False
P0000883,O0000883,C001996,M0003,134.38,INR,NETBANKING,BANK_B,2026-01-01T05:42:29.615945,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:42:36.885624,7.27,normal_success,,True
P0000884,O0000884,C003557,M0018,3958.99,INR,CARD,BANK_A,2026-01-01T21:35:24.761066,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:35:33.325449,8.56,normal_success,,True
P0000885,O0000885,C001132,M0021,2924.59,INR,UPI,BANK_D,2026-01-01T22:38:50.224899,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:38:54.958439,4.73,normal_success,,False
P0000886,O0000886,C003795,M0012,279.02,INR,CARD,BANK_B,2026-01-01T06:43:43.195284,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:43:48.802939,5.61,normal_success,,False
P0000887,O0000887,C000159,M0023,236.78,INR,UPI,BANK_C,2026-01-01T13:20:36.248200,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:20:44.318363,8.07,normal_success,,False
P0000888,O0000888,C003500,M0018,1572.59,INR,NETBANKING,BANK_A,2026-01-01T10:16:32.137353,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:16:37.297568,5.16,normal_success,,False
P0000889,O0000889,C001719,M0018,713.17,INR,WALLET,BANK_E,2026-01-01T03:36:13.515924,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:36:20.702384,7.19,normal_success,,True
P0000890,O0000890,C002165,M0010,751.99,INR,UPI,BANK_B,2026-01-01T04:58:35.553062,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:58:42.741358,7.19,normal_success,,False
P0000891,O0000891,C001207,M0019,1692.62,INR,UPI,BANK_C,2026-01-01T03:45:32.654078,SYNTHETIC,FAILED,FAILED,2026-01-01T03:45:35.324914,2.67,genuine_failure,,False
P0000892,O0000892,C003157,M0024,1070.59,INR,WALLET,BANK_E,2026-01-01T01:31:31.785743,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:31:35.410406,3.62,normal_success,,False
P0000893,O0000893,C001550,M0022,213.53,INR,NETBANKING,BANK_B,2026-01-01T00:50:30.875687,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:50:38.113744,7.24,normal_success,,False
P0000894,O0000894,C002655,M0013,96.19,INR,WALLET,BANK_B,2026-01-01T08:49:05.305628,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:49:11.271684,5.97,normal_success,INC0000,True
P0000895,O0000895,C002623,M0018,1238.54,INR,WALLET,BANK_D,2026-01-01T13:19:53.596154,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:19:58.849508,5.25,normal_success,,True
P0000896,O0000896,C000379,M0001,437.52,INR,NETBANKING,BANK_B,2026-01-01T02:40:19.568927,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:40:27.447486,7.88,normal_success,,False
P0000897,O0000897,C001960,M0011,7992.66,INR,UPI,BANK_E,2026-01-01T11:37:34.111484,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:37:38.398055,4.29,normal_success,,True
P0000898,O0000898,C003582,M0005,2705.96,INR,CARD,BANK_A,2026-01-01T12:29:16.681117,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:29:19.360836,2.68,normal_success,,False
P0000899,O0000899,C000160,M0010,1305.68,INR,WALLET,BANK_A,2026-01-01T12:33:26.922766,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:33:33.096246,6.17,normal_success,,True
P0000900,O0000900,C003942,M0002,8952.35,INR,UPI,BANK_B,2026-01-01T13:56:12.052966,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T13:56:19.201354,7.15,normal_success,,False
P0000901,O0000901,C001326,M0016,319.21,INR,CARD,BANK_E,2026-01-01T03:37:55.374496,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:38:05.067218,9.69,normal_success,,False
P0000902,O0000902,C001206,M0001,310.34,INR,UPI,BANK_C,2026-01-01T21:45:35.053066,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:45:41.679319,6.63,normal_success,,False
P0000903,O0000903,C002855,M0021,394.72,INR,UPI,BANK_A,2026-01-01T21:00:34.916820,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:00:39.234282,4.32,normal_success,,False
P0000904,O0000904,C001766,M0011,4836.76,INR,WALLET,BANK_B,2026-01-01T23:54:00.211972,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:54:02.313004,2.1,normal_success,,False
P0000905,O0000905,C000343,M0013,1764.53,INR,WALLET,BANK_D,2026-01-01T01:03:41.543664,SYNTHETIC,FAILED,FAILED,2026-01-01T01:03:43.054568,1.51,genuine_failure,,False
P0000906,O0000906,C002401,M0018,834.03,INR,UPI,BANK_C,2026-01-01T17:52:40.825814,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:52:49.077603,8.25,normal_success,,False
P0000907,O0000907,C002820,M0021,1045.45,INR,WALLET,BANK_C,2026-01-01T05:24:14.562518,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:24:18.657757,4.1,normal_success,,False
P0000908,O0000908,C003281,M0011,4818.39,INR,WALLET,BANK_E,2026-01-01T11:44:03.223904,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:44:11.541719,8.32,normal_success,INC0000,False
P0000909,O0000909,C001834,M0014,255.52,INR,CARD,BANK_A,2026-01-01T05:16:40.828421,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:16:47.366650,6.54,normal_success,,False
P0000910,O0000910,C003530,M0016,311.28,INR,NETBANKING,BANK_E,2026-01-01T07:27:30.260928,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:27:33.726538,3.47,normal_success,,False
P0000911,O0000911,C003522,M0001,620.71,INR,CARD,BANK_B,2026-01-01T08:59:42.784602,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:59:45.274437,2.49,normal_success,,True
P0000912,O0000912,C002591,M0014,848.83,INR,NETBANKING,BANK_B,2026-01-01T05:15:51.392133,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:16:01.644759,10.25,normal_success,,False
P0000913,O0000913,C002702,M0016,5039.69,INR,NETBANKING,BANK_C,2026-01-01T09:26:33.127586,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:26:41.335487,8.21,normal_success,,False
P0000914,O0000914,C001580,M0019,38.95,INR,CARD,BANK_D,2026-01-01T08:38:13.663253,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:38:20.717531,7.05,normal_success,,True
P0000915,O0000915,C001280,M0001,425.44,INR,WALLET,BANK_A,2026-01-01T00:45:03.620376,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:45:09.756764,6.14,normal_success,,False
P0000916,O0000916,C002392,M0016,1102.43,INR,NETBANKING,BANK_B,2026-01-01T12:58:33.571831,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:58:38.655994,5.08,normal_success,,False
P0000917,O0000917,C003763,M0000,600.92,INR,UPI,BANK_C,2026-01-01T11:20:53.761551,SYNTHETIC,FAILED,FAILED,2026-01-01T11:20:57.697799,3.94,genuine_failure,,False
P0000918,O0000918,C001495,M0017,1550.77,INR,UPI,BANK_A,2026-01-01T23:09:23.602067,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:09:29.445569,5.84,normal_success,,False
P0000919,O0000919,C001423,M0007,2205.63,INR,NETBANKING,BANK_B,2026-01-01T07:27:47.241416,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T07:27:57.106457,9.87,normal_success,,False
P0000920,O0000920,C001931,M0004,309.82,INR,UPI,BANK_E,2026-01-01T00:55:17.372588,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:55:23.834102,6.46,normal_success,,True
P0000921,O0000921,C003398,M0012,4308.35,INR,WALLET,BANK_E,2026-01-01T04:37:13.124931,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:42:30.963186,317.84,late_capture,,False
P0000922,O0000922,C002613,M0000,83.69,INR,NETBANKING,BANK_B,2026-01-01T05:47:43.786765,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T05:47:48.265084,4.48,normal_success,,False
P0000923,O0000923,C002015,M0005,868.15,INR,NETBANKING,BANK_B,2026-01-01T17:15:30.715083,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:15:37.440445,6.73,normal_success,,False
P0000924,O0000924,C002091,M0001,739.03,INR,UPI,BANK_D,2026-01-01T22:25:29.517476,SYNTHETIC,FAILED,FAILED,2026-01-01T22:25:35.681727,6.16,genuine_failure,,False
P0000925,O0000925,C001448,M0023,96.16,INR,NETBANKING,BANK_D,2026-01-01T10:01:49.966533,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:01:58.714424,8.75,normal_success,,True
P0000926,O0000926,C001371,M0006,301.68,INR,UPI,BANK_C,2026-01-01T09:52:06.794298,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:52:11.928543,5.13,normal_success,,False
P0000927,O0000927,C003210,M0013,2100.22,INR,UPI,BANK_C,2026-01-01T06:46:46.291085,SYNTHETIC,FAILED,FAILED,2026-01-01T06:46:51.924480,5.63,genuine_failure,,False
P0000928,O0000928,C000648,M0008,166.09,INR,NETBANKING,BANK_B,2026-01-01T20:36:17.739895,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T20:36:23.484147,5.74,normal_success,,True
P0000929,O0000929,C001315,M0010,705.52,INR,UPI,BANK_D,2026-01-01T11:06:46.984370,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:06:55.966411,8.98,normal_success,,False
P0000930,O0000930,C002627,M0022,145.42,INR,CARD,BANK_C,2026-01-01T03:56:33.628632,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:01:03.445489,269.82,late_capture,,False
P0000931,O0000931,C000323,M0010,198.86,INR,WALLET,BANK_B,2026-01-01T00:29:31.245188,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T00:29:40.009093,8.76,normal_success,,False
P0000932,O0000932,C001159,M0022,949.61,INR,CARD,BANK_A,2026-01-01T22:06:30.167003,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:06:38.548825,8.38,normal_success,,True
P0000933,O0000933,C003468,M0023,960.11,INR,CARD,BANK_B,2026-01-01T02:00:04.416937,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:00:14.067265,9.65,normal_success,,False
P0000934,O0000934,C003157,M0011,2292.15,INR,WALLET,BANK_D,2026-01-01T14:44:06.656685,SYNTHETIC,FAILED,FAILED,2026-01-01T14:44:13.577732,6.92,genuine_failure,,False
P0000935,O0000935,C002280,M0000,198.15,INR,WALLET,BANK_E,2026-01-01T08:52:56.630590,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T08:53:04.422567,7.79,normal_success,INC0000,False
P0000936,O0000936,C001776,M0005,1530.81,INR,CARD,BANK_C,2026-01-01T16:00:16.848396,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:00:20.946927,4.1,normal_success,,False
P0000937,O0000937,C001547,M0008,98.38,INR,WALLET,BANK_E,2026-01-01T10:48:23.650580,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:48:30.301111,6.65,normal_success,INC0000,False
P0000938,O0000938,C000188,M0018,143.38,INR,UPI,BANK_E,2026-01-01T02:23:52.814253,SYNTHETIC,FAILED,FAILED,2026-01-01T02:24:00.389141,7.57,genuine_failure,,False
P0000939,O0000939,C002247,M0017,254.52,INR,UPI,BANK_E,2026-01-01T03:12:26.958641,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:12:31.405532,4.45,normal_success,,False
P0000940,O0000940,C003355,M0020,1190.82,INR,CARD,BANK_C,2026-01-01T04:33:43.487250,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:33:50.620061,7.13,normal_success,,True
P0000941,O0000941,C000388,M0014,338.49,INR,CARD,BANK_B,2026-01-01T16:01:46.531272,SYNTHETIC,FAILED,FAILED,2026-01-01T16:01:53.554836,7.02,genuine_failure,,False
P0000942,O0000942,C002073,M0021,2236.78,INR,WALLET,BANK_B,2026-01-01T23:36:08.647809,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:36:14.782223,6.13,normal_success,,True
P0000943,O0000943,C001587,M0024,271.96,INR,NETBANKING,BANK_C,2026-01-01T15:23:11.659095,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:26:27.342335,195.68,late_capture,,False
P0000944,O0000944,C003186,M0013,111.09,INR,WALLET,BANK_A,2026-01-01T12:04:51.668288,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:04:59.305643,7.64,normal_success,INC0000,False
P0000945,O0000945,C002677,M0024,408.12,INR,WALLET,BANK_A,2026-01-01T10:24:11.907773,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:24:20.963215,9.06,normal_success,INC0000,False
P0000946,O0000946,C001621,M0015,456.18,INR,UPI,BANK_B,2026-01-01T19:31:20.236396,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:31:26.971181,6.73,normal_success,,False
P0000947,O0000947,C001415,M0008,1203.43,INR,WALLET,BANK_C,2026-01-01T19:16:16.537951,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:16:21.986361,5.45,normal_success,,False
P0000948,O0000948,C001054,M0006,1054.16,INR,NETBANKING,BANK_E,2026-01-01T06:40:30.241618,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T06:40:36.669242,6.43,normal_success,,False
P0000949,O0000949,C002811,M0017,854.52,INR,UPI,BANK_E,2026-01-01T14:37:47.891117,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:37:53.925994,6.03,normal_success,,True
P0000950,O0000950,C002964,M0001,968.02,INR,NETBANKING,BANK_D,2026-01-01T04:28:26.917465,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:28:32.739532,5.82,normal_success,,False
P0000951,O0000951,C002068,M0001,175.99,INR,NETBANKING,BANK_E,2026-01-01T14:03:11.570222,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T14:03:17.487718,5.92,normal_success,,False
P0000952,O0000952,C002695,M0017,673.03,INR,CARD,BANK_C,2026-01-01T18:11:31.495283,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:11:34.720340,3.23,normal_success,,False
P0000953,O0000953,C000147,M0009,87.04,INR,NETBANKING,BANK_A,2026-01-01T15:29:37.301442,SYNTHETIC,FAILED,FAILED,2026-01-01T15:29:38.950205,1.65,genuine_failure,,False
P0000954,O0000954,C002409,M0021,642.49,INR,WALLET,BANK_A,2026-01-01T21:05:43.801149,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:05:52.974504,9.17,normal_success,,False
P0000955,O0000955,C002147,M0013,792.35,INR,WALLET,BANK_C,2026-01-01T04:51:59.901981,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:52:04.042025,4.14,normal_success,,False
P0000956,O0000956,C001203,M0016,113.77,INR,WALLET,BANK_D,2026-01-01T18:01:52.655338,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:02:01.702868,9.05,normal_success,,False
P0000957,O0000957,C002584,M0010,2319.13,INR,UPI,BANK_A,2026-01-01T09:46:17.023808,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T09:46:25.869994,8.85,normal_success,,False
P0000958,O0000958,C003741,M0012,1707.71,INR,WALLET,BANK_C,2026-01-01T17:58:58.409249,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:59:02.659086,4.25,normal_success,,False
P0000959,O0000959,C002535,M0009,1173.99,INR,NETBANKING,BANK_A,2026-01-01T04:00:36.430365,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:00:41.352850,4.92,normal_success,,False
P0000960,O0000960,C001691,M0024,7189.32,INR,CARD,BANK_D,2026-01-01T10:03:19.213429,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:03:25.857643,6.64,normal_success,,False
P0000961,O0000961,C003773,M0001,2111.8,INR,NETBANKING,BANK_D,2026-01-01T18:42:00.128342,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T18:42:06.976824,6.85,normal_success,,False
P0000962,O0000962,C003038,M0019,75.49,INR,CARD,BANK_D,2026-01-01T22:51:45.323621,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T22:51:50.576893,5.25,normal_success,,False
P0000963,O0000963,C003768,M0004,636.91,INR,UPI,BANK_C,2026-01-01T02:45:12.156932,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T02:45:14.697032,2.54,normal_success,,False
P0000964,O0000964,C003811,M0020,241.76,INR,UPI,BANK_C,2026-01-01T11:45:29.566094,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T11:45:38.396211,8.83,normal_success,,False
P0000965,O0000965,C001970,M0023,272.14,INR,CARD,BANK_B,2026-01-01T17:29:21.711136,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:29:25.631349,3.92,normal_success,,False
P0000966,O0000966,C002834,M0022,8187.97,INR,UPI,BANK_A,2026-01-01T11:28:28.151282,SYNTHETIC,FAILED,FAILED,2026-01-01T11:28:35.862006,7.71,genuine_failure,,False
P0000967,O0000967,C003645,M0000,1079.7,INR,UPI,BANK_B,2026-01-01T03:16:31.067042,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:16:35.070682,4.0,normal_success,,False
P0000968,O0000968,C000274,M0010,381.19,INR,UPI,BANK_A,2026-01-01T16:10:55.521733,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T16:10:59.900901,4.38,normal_success,,False
P0000969,O0000969,C002609,M0018,172.31,INR,UPI,BANK_C,2026-01-01T10:15:12.794141,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:15:18.121814,5.33,normal_success,,False
P0000970,O0000970,C003086,M0010,382.94,INR,WALLET,BANK_C,2026-01-01T03:32:48.158493,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:32:55.801001,7.64,normal_success,,False
P0000971,O0000971,C003866,M0005,1838.79,INR,CARD,BANK_E,2026-01-01T12:18:42.235245,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T12:18:50.064758,7.83,normal_success,,False
P0000972,O0000972,C002054,M0023,704.37,INR,NETBANKING,BANK_A,2026-01-01T19:37:26.063524,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:37:34.021789,7.96,normal_success,,False
P0000973,O0000973,C003223,M0017,862.99,INR,UPI,BANK_D,2026-01-01T03:19:44.889823,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T03:19:50.818320,5.93,normal_success,,False
P0000974,O0000974,C002013,M0019,114.51,INR,UPI,BANK_D,2026-01-01T01:41:00.240455,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T01:41:07.006347,6.77,normal_success,,True
P0000975,O0000975,C003930,M0008,633.32,INR,UPI,BANK_B,2026-01-01T10:08:39.007787,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T10:08:46.433555,7.43,normal_success,,False
P0000976,O0000976,C002808,M0001,2279.55,INR,NETBANKING,BANK_B,2026-01-01T19:51:58.956752,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T19:52:07.557343,8.6,normal_success,,False
P0000977,O0000977,C003247,M0001,330.65,INR,CARD,BANK_E,2026-01-01T04:34:56.015949,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T04:34:59.543642,3.53,normal_success,,False
P0000978,O0000978,C002636,M0011,1285.59,INR,WALLET,BANK_E,2026-01-01T21:43:59.742911,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T21:49:22.734456,322.99,late_capture,,False
P0000979,O0000979,C003324,M0000,354.43,INR,CARD,BANK_E,2026-01-01T23:30:17.600053,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T23:30:25.039518,7.44,normal_success,,True
P0000980,O0000980,C003423,M0016,2095.73,INR,NETBANKING,BANK_E,2026-01-01T15:10:28.334855,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T15:10:37.935146,9.6,normal_success,,False
P0000981,O0000981,C001641,M0018,3650.29,INR,NETBANKING,BANK_B,2026-01-01T17:55:58.163454,SYNTHETIC,CAPTURED,SUCCESS,2026-01-01T17:56:06.767531,8.6,normal_success,,False
