event_id,payment_id,event_type,event_time,received_time,sequence_number,duplicate_flag,out_of_order_flag,source
EV000062901,P0000629,payment.authorized,2026-01-01T21:09:31.594665,2026-01-01T21:09:32.529809,1,False,False,SYNTHETIC
EV000062902,P0000629,payment.captured,2026-01-01T21:09:33.291648,2026-01-01T21:09:34.220557,2,False,False,SYNTHETIC
EV000063000,P0000630,payment.attempted,2026-01-01T03:18:16.219511,2026-01-01T03:18:17.221132,0,False,False,SYNTHETIC
EV000063001,P0000630,payment.authorized,2026-01-01T03:18:20.747685,2026-01-01T03:18:22.402370,1,False,False,SYNTHETIC
EV000063002,P0000630,payment.captured,2026-01-01T03:18:23.939043,2026-01-01T03:18:24.766113,2,False,False,SYNTHETIC
EV000063100,P0000631,payment.attempted,2026-01-01T07:50:37.419077,2026-01-01T07:50:45.403062,0,False,True,SYNTHETIC
EV000063101,P0000631,payment.failed,2026-01-01T07:50:44.500444,2026-01-01T07:50:38.545185,1,False,True,SYNTHETIC
EV000063200,P0000632,payment.attempted,2026-01-01T18:32:37.276409,2026-01-01T18:32:38.462624,0,False,False,SYNTHETIC
EV000063201,P0000632,payment.authorized,2026-01-01T18:32:42.454176,2026-01-01T18:32:43.963679,1,False,False,SYNTHETIC
EV000063202,P0000632,payment.captured,2026-01-01T18:32:46.459902,2026-01-01T18:32:47.442142,2,False,False,SYNTHETIC
EV000063300,P0000633,payment.attempted,2026-01-01T18:16:18.013685,2026-01-01T18:16:21.414938,0,False,True,SYNTHETIC
EV000063301,P0000633,payment.authorized,2026-01-01T18:16:20.951448,2026-01-01T18:16:18.347032,1,False,True,SYNTHETIC
EV000063302,P0000633,payment.captured,2026-01-01T18:16:25.330504,2026-01-01T18:16:25.745451,2,False,False,SYNTHETIC
EV000063400,P0000634,payment.attempted,2026-01-01T11:31:14.398320,2026-01-01T11:31:16.245636,0,False,False,SYNTHETIC
EV000063401,P0000634,payment.authorized,2026-01-01T11:31:15.626546,2026-01-01T11:31:16.962348,1,False,False,SYNTHETIC
EV000063402,P0000634,payment.captured,2026-01-01T11:31:18.593797,2026-01-01T11:31:20.937760,2,False,False,SYNTHETIC
EV000063500,P0000635,payment.attempted,2026-01-01T05:00:19.391815,2026-01-01T05:00:23.524864,0,False,True,SYNTHETIC
EV000063501,P0000635,payment.authorized,2026-01-01T05:00:23.067590,2026-01-01T05:00:20.458151,1,False,True,SYNTHETIC
EV000063502,P0000635,payment.captured,2026-01-01T05:00:26.601174,2026-01-01T05:00:27.864335,2,False,False,SYNTHETIC
EV000063600,P0000636,payment.attempted,2026-01-01T04:47:43.796046,2026-01-01T04:47:44.648815,0,False,False,SYNTHETIC
EV000063601,P0000636,payment.authorized,2026-01-01T04:47:48.668167,2026-01-01T04:47:48.819420,1,False,False,SYNTHETIC
EV000063602,P0000636,payment.captured,2026-01-01T04:47:52.781005,2026-01-01T04:47:53.422660,2,False,False,SYNTHETIC
EV000063700,P0000637,payment.attempted,2026-01-01T05:22:50.119970,2026-01-01T05:22:51.283591,0,False,False,SYNTHETIC
EV000063701,P0000637,payment.authorized,2026-01-01T05:22:53.341642,2026-01-01T05:22:53.749432,1,False,False,SYNTHETIC
EV000063702,P0000637,payment.captured,2026-01-01T05:22:56.088936,2026-01-01T05:22:57.687815,2,False,False,SYNTHETIC
EV000063800,P0000638,payment.attempted,2026-01-01T00:20:36.015861,2026-01-01T00:20:37.013714,0,False,False,SYNTHETIC
EV000063801,P0000638,payment.authorized,2026-01-01T00:20:40.110494,2026-01-01T00:20:40.967471,1,False,False,SYNTHETIC
EV000063801D,P0000638,payment.authorized,2026-01-01T00:20:40.110494,2026-01-01T00:20:41.357683,1,True,False,SYNTHETIC
EV000063802,P0000638,payment.captured,2026-01-01T00:20:43.284234,2026-01-01T00:20:43.910044,2,False,False,SYNTHETIC
EV000063900,P0000639,payment.attempted,2026-01-01T08:41:05.929963,2026-01-01T08:41:07.057966,0,False,False,SYNTHETIC
EV000063901,P0000639,payment.authorized,2026-01-01T08:41:09.072408,2026-01-01T08:41:11.581354,1,False,False,SYNTHETIC
EV000063902,P0000639,payment.captured,2026-01-01T08:41:12.000551,2026-01-01T08:41:15.482696,2,False,False,SYNTHETIC
EV000064000,P0000640,payment.attempted,2026-01-01T15:26:02.624661,2026-01-01T15:26:09.024594,0,False,True,SYNTHETIC
EV000064001,P0000640,payment.failed,2026-01-01T15:26:08.779792,2026-01-01T15:26:02.934272,1,False,True,SYNTHETIC
EV000064100,P0000641,payment.attempted,2026-01-01T19:09:15.382095,2026-01-01T19:09:17.759982,0,False,False,SYNTHETIC
EV000064101,P0000641,payment.authorized,2026-01-01T19:09:19.874005,2026-01-01T19:09:20.869457,1,False,False,SYNTHETIC
EV000064102,P0000641,payment.failed,2026-01-01T19:09:27.808963,2026-01-01T19:09:30.436869,2,False,False,SYNTHETIC
EV000064103,P0000641,payment.captured,2026-01-01T19:15:28.190467,2026-01-01T19:15:30.024256,3,False,False,SYNTHETIC
EV000064103D,P0000641,payment.captured,2026-01-01T19:15:28.190467,2026-01-01T19:15:30.750468,3,True,False,SYNTHETIC
EV000064200,P0000642,payment.attempted,2026-01-01T12:26:20.646792,2026-01-01T12:26:28.996678,0,False,True,SYNTHETIC
EV000064201,P0000642,payment.failed,2026-01-01T12:26:27.433872,2026-01-01T12:26:22.188305,1,False,True,SYNTHETIC
EV000064300,P0000643,payment.attempted,2026-01-01T00:55:44.920644,2026-01-01T00:55:50.585856,0,False,True,SYNTHETIC
EV000064301,P0000643,payment.authorized,2026-01-01T00:55:47.565744,2026-01-01T00:55:47.940563,1,False,False,SYNTHETIC
EV000064302,P0000643,payment.captured,2026-01-01T00:55:48.598185,2026-01-01T00:55:45.175270,2,False,True,SYNTHETIC
EV000064400,P0000644,payment.attempted,2026-01-01T01:34:55.620209,2026-01-01T01:34:57.471020,0,False,False,SYNTHETIC
EV000064401,P0000644,payment.authorized,2026-01-01T01:34:57.441747,2026-01-01T01:34:58.036308,1,False,False,SYNTHETIC
EV000064402,P0000644,payment.captured,2026-01-01T01:34:58.598004,2026-01-01T01:34:59.735960,2,False,False,SYNTHETIC
EV000064500,P0000645,payment.attempted,2026-01-01T11:27:43.804799,2026-01-01T11:27:44.846916,0,False,False,SYNTHETIC
EV000064501,P0000645,payment.authorized,2026-01-01T11:27:45.930422,2026-01-01T11:27:46.843300,1,False,False,SYNTHETIC
EV000064502,P0000645,payment.captured,2026-01-01T11:27:49.108841,2026-01-01T11:27:50.119055,2,False,False,SYNTHETIC
EV000064502D,P0000645,payment.captured,2026-01-01T11:27:49.108841,2026-01-01T11:27:50.530012,2,True,False,SYNTHETIC
EV000064600,P0000646,payment.attempted,2026-01-01T00:59:59.623170,2026-01-01T01:00:00.478227,0,False,False,SYNTHETIC
EV000064601,P0000646,payment.authorized,2026-01-01T01:00:03.144513,2026-01-01T01:00:04.001635,1,False,False,SYNTHETIC
EV000064601D,P0000646,payment.authorized,2026-01-01T01:00:03.144513,2026-01-01T01:00:04.519869,1,True,False,SYNTHETIC
EV000064602,P0000646,payment.failed,2026-01-01T01:00:08.126508,2026-01-01T01:00:12.011812,2,False,False,SYNTHETIC
EV000064603,P0000646,payment.captured,2026-01-01T01:06:20.975349,2026-01-01T01:06:21.869685,3,False,False,SYNTHETIC
EV000064700,P0000647,payment.attempted,2026-01-01T18:55:33.847761,2026-01-01T18:55:35.000848,0,False,False,SYNTHETIC
EV000064701,P0000647,payment.authorized,2026-01-01T18:55:36.198464,2026-01-01T18:55:36.604759,1,False,False,SYNTHETIC
EV000064702,P0000647,payment.captured,2026-01-01T18:55:38.155779,2026-01-01T18:55:40.812276,2,False,False,SYNTHETIC
EV000064800,P0000648,payment.attempted,2026-01-01T10:06:24.452214,2026-01-01T10:06:27.152088,0,False,False,SYNTHETIC
EV000064801,P0000648,payment.authorized,2026-01-01T10:06:26.013487,2026-01-01T10:06:28.014378,1,False,False,SYNTHETIC
EV000064802,P0000648,payment.captured,2026-01-01T10:06:30.047730,2026-01-01T10:06:31.454623,2,False,False,SYNTHETIC
EV000064900,P0000649,payment.attempted,2026-01-01T09:59:17.982417,2026-01-01T09:59:18.154064,0,False,False,SYNTHETIC
EV000064901,P0000649,payment.authorized,2026-01-01T09:59:23.874382,2026-01-01T09:59:26.145205,1,False,False,SYNTHETIC
EV000064902,P0000649,payment.captured,2026-01-01T09:59:28.259344,2026-01-01T09:59:29.326775,2,False,False,SYNTHETIC
EV000065000,P0000650,payment.attempted,2026-01-01T04:17:45.094977,2026-01-01T04:17:45.444281,0,False,False,SYNTHETIC
EV000065001,P0000650,payment.authorized,2026-01-01T04:17:46.766343,2026-01-01T04:17:48.048111,1,False,False,SYNTHETIC
EV000065002,P0000650,payment.captured,2026-01-01T04:17:49.556908,2026-01-01T04:17:50.639105,2,False,False,SYNTHETIC
EV000065100,P0000651,payment.attempted,2026-01-01T06:39:09.830978,2026-01-01T06:39:10.876951,0,False,False,SYNTHETIC
EV000065101,P0000651,payment.authorized,2026-01-01T06:39:11.503461,2026-01-01T06:39:11.991118,1,False,False,SYNTHETIC
EV000065102,P0000651,payment.captured,2026-01-01T06:39:13.758389,2026-01-01T06:39:15.011006,2,False,False,SYNTHETIC
EV000065200,P0000652,payment.attempted,2026-01-01T16:28:28.989097,2026-01-01T16:28:29.983789,0,False,False,SYNTHETIC
EV000065201,P0000652,payment.authorized,2026-01-01T16:28:31.129174,2026-01-01T16:28:31.910089,1,False,False,SYNTHETIC
EV000065202,P0000652,payment.captured,2026-01-01T16:28:32.551659,2026-01-01T16:28:35.650413,2,False,False,SYNTHETIC
EV000065300,P0000653,payment.attempted,2026-01-01T00:50:46.496956,2026-01-01T00:50:47.707771,0,False,False,SYNTHETIC
EV000065301,P0000653,payment.authorized,2026-01-01T00:50:49.831638,2026-01-01T00:50:52.120889,1,False,False,SYNTHETIC
EV000065302,P0000653,payment.captured,2026-01-01T00:50:51.804627,2026-01-01T00:50:52.468293,2,False,False,SYNTHETIC
EV000065400,P0000654,payment.attempted,2026-01-01T07:56:16.624655,2026-01-01T07:56:25.836768,0,False,True,SYNTHETIC
EV000065401,P0000654,payment.authorized,2026-01-01T07:56:22.470606,2026-01-01T07:56:17.405447,1,False,True,SYNTHETIC
EV000065402,P0000654,payment.captured,2026-01-01T07:56:26.730245,2026-01-01T07:56:27.815929,2,False,False,SYNTHETIC
EV000065500,P0000655,payment.attempted,2026-01-01T07:29:52.840481,2026-01-01T07:30:36.038261,0,False,True,SYNTHETIC
EV000065501,P0000655,payment.authorized,2026-01-01T07:29:55.418519,2026-01-01T07:29:57.745246,1,False,False,SYNTHETIC
EV000065502,P0000655,payment.captured,2026-01-01T07:29:58.692396,2026-01-01T07:30:35.248642,2,False,False,SYNTHETIC
EV000065502D,P0000655,payment.captured,2026-01-01T07:29:58.692396,2026-01-01T07:29:53.690576,2,True,True,SYNTHETIC
EV000065600,P0000656,payment.attempted,2026-01-01T19:55:22.995125,2026-01-01T19:55:23.745908,0,False,False,SYNTHETIC
EV000065600D,P0000656,payment.attempted,2026-01-01T19:55:22.995125,2026-01-01T19:55:24.545449,0,True,False,SYNTHETIC
EV000065601,P0000656,payment.failed,2026-01-01T19:55:25.866886,2026-01-01T19:55:26.705637,1,False,False,SYNTHETIC
EV000065700,P0000657,payment.attempted,2026-01-01T21:06:15.410137,2026-01-01T21:06:16.286322,0,False,False,SYNTHETIC
EV000065701,P0000657,payment.authorized,2026-01-01T21:06:19.131886,2026-01-01T21:06:21.042253,1,False,False,SYNTHETIC
EV000065702,P0000657,payment.captured,2026-01-01T21:06:22.709397,2026-01-01T21:06:23.824618,2,False,False,SYNTHETIC
EV000065800,P0000658,payment.attempted,2026-01-01T18:28:53.455899,2026-01-01T18:28:54.532071,0,False,False,SYNTHETIC
EV000065801,P0000658,payment.authorized,2026-01-01T18:28:55.404208,2026-01-01T18:28:55.887811,1,False,False,SYNTHETIC
EV000065802,P0000658,payment.captured,2026-01-01T18:28:56.826868,2026-01-01T18:28:57.585938,2,False,False,SYNTHETIC
EV000065900,P0000659,payment.attempted,2026-01-01T03:42:08.150136,2026-01-01T03:42:08.411768,0,False,False,SYNTHETIC
EV000065901,P0000659,payment.authorized,2026-01-01T03:42:09.229308,2026-01-01T03:42:10.159391,1,False,False,SYNTHETIC
EV000065902,P0000659,payment.captured,2026-01-01T03:42:10.695062,2026-01-01T03:42:10.959407,2,False,False,SYNTHETIC
EV000066000,P0000660,payment.attempted,2026-01-01T00:58:59.252249,2026-01-01T00:58:59.705847,0,False,False,SYNTHETIC
EV000066001,P0000660,payment.failed,2026-01-01T00:59:00.856754,2026-01-01T00:59:01.541777,1,False,False,SYNTHETIC
EV000066100,P0000661,payment.attempted,2026-01-01T01:50:44.701489,2026-01-01T01:50:44.961002,0,False,False,SYNTHETIC
EV000066101,P0000661,payment.authorized,2026-01-01T01:50:50.506532,2026-01-01T01:50:50.925250,1,False,False,SYNTHETIC
EV000066102,P0000661,payment.captured,2026-01-01T01:50:52.635048,2026-01-01T01:50:54.470883,2,False,False,SYNTHETIC
EV000066200,P0000662,payment.attempted,2026-01-01T11:39:56.530601,2026-01-01T11:39:56.831295,0,False,False,SYNTHETIC
EV000066201,P0000662,payment.authorized,2026-01-01T11:40:00.847220,2026-01-01T11:40:01.338367,1,False,False,SYNTHETIC
EV000066202,P0000662,payment.captured,2026-01-01T11:40:02.056839,2026-01-01T11:40:02.595289,2,False,False,SYNTHETIC
EV000066300,P0000663,payment.attempted,2026-01-01T09:30:17.159525,2026-01-01T09:30:19.331566,0,False,False,SYNTHETIC
EV000066301,P0000663,payment.authorized,2026-01-01T09:30:22.936771,2026-01-01T09:30:23.355071,1,False,False,SYNTHETIC
EV000066302,P0000663,payment.captured,2026-01-01T09:30:25.337076,2026-01-01T09:30:26.443915,2,False,False,SYNTHETIC
EV000066400,P0000664,payment.attempted,2026-01-01T12:22:48.455895,2026-01-01T12:22:49.421187,0,False,False,SYNTHETIC
EV000066401,P0000664,payment.authorized,2026-01-01T12:22:53.873281,2026-01-01T12:22:53.991715,1,False,False,SYNTHETIC
EV000066402,P0000664,payment.captured,2026-01-01T12:22:55.365788,2026-01-01T12:22:56.097917,2,False,False,SYNTHETIC
EV000066402D,P0000664,payment.captured,2026-01-01T12:22:55.365788,2026-01-01T12:22:56.389599,2,True,False,SYNTHETIC
EV000066500,P0000665,payment.attempted,2026-01-01T03:14:00.602930,2026-01-01T03:14:00.983371,0,False,False,SYNTHETIC
EV000066501,P0000665,payment.failed,2026-01-01T03:14:06.426222,2026-01-01T03:14:06.611861,1,False,False,SYNTHETIC
EV000066600,P0000666,payment.attempted,2026-01-01T05:48:02.293981,2026-01-01T05:48:04.588325,0,False,False,SYNTHETIC
EV000066601,P0000666,payment.authorized,2026-01-01T05:48:03.558473,2026-01-01T05:48:05.578103,1,False,False,SYNTHETIC
EV000066602,P0000666,payment.captured,2026-01-01T05:48:05.107394,2026-01-01T05:48:07.675532,2,False,False,SYNTHETIC
EV000066700,P0000667,payment.attempted,2026-01-01T16:17:09.613423,2026-01-01T16:17:11.769088,0,False,False,SYNTHETIC
EV000066701,P0000667,payment.authorized,2026-01-01T16:17:11.862625,2026-01-01T16:17:15.511243,1,False,False,SYNTHETIC
EV000066702,P0000667,payment.captured,2026-01-01T16:17:12.965785,2026-01-01T16:17:14.813053,2,False,False,SYNTHETIC
EV000066800,P0000668,payment.attempted,2026-01-01T23:18:38.262641,2026-01-01T23:18:39.085935,0,False,False,SYNTHETIC
EV000066801,P0000668,payment.authorized,2026-01-01T23:18:41.747638,2026-01-01T23:18:42.829491,1,False,False,SYNTHETIC
EV000066802,P0000668,payment.captured,2026-01-01T23:18:45.273126,2026-01-01T23:18:46.248774,2,False,False,SYNTHETIC
EV000066900,P0000669,payment.attempted,2026-01-01T08:22:10.351910,2026-01-01T08:22:12.491600,0,False,False,SYNTHETIC
EV000066901,P0000669,payment.authorized,2026-01-01T08:22:12.083439,2026-01-01T08:27:57.116629,1,False,True,SYNTHETIC
EV000066902,P0000669,payment.failed,2026-01-01T08:22:16.428576,2026-01-01T08:22:16.824728,2,False,False,SYNTHETIC
EV000066903,P0000669,payment.captured,2026-01-01T08:27:56.241790,2026-01-01T08:22:12.640186,3,False,True,SYNTHETIC
EV000067000,P0000670,payment.attempted,2026-01-01T04:36:27.636010,2026-01-01T04:36:29.071445,0,False,False,SYNTHETIC
EV000067001,P0000670,payment.authorized,2026-01-01T04:36:29.547017,2026-01-01T04:36:32.787841,1,False,False,SYNTHETIC
EV000067002,P0000670,payment.captured,2026-01-01T04:36:30.727309,2026-01-01T04:36:32.137684,2,False,False,SYNTHETIC
EV000067100,P0000671,payment.attempted,2026-01-01T03:32:53.731560,2026-01-01T03:32:54.577941,0,False,False,SYNTHETIC
EV000067101,P0000671,payment.failed,2026-01-01T03:32:58.108476,2026-01-01T03:33:00.204218,1,False,False,SYNTHETIC
EV000067200,P0000672,payment.attempted,2026-01-01T01:46:36.754494,2026-01-01T01:46:38.277374,0,False,False,SYNTHETIC
EV000067200D,P0000672,payment.attempted,2026-01-01T01:46:36.754494,2026-01-01T01:46:38.699629,0,True,False,SYNTHETIC
EV000067201,P0000672,payment.authorized,2026-01-01T01:46:41.996013,2026-01-01T01:46:42.640325,1,False,False,SYNTHETIC
EV000067202,P0000672,payment.captured,2026-01-01T01:46:45.382959,2026-01-01T01:46:45.652692,2,False,False,SYNTHETIC
EV000067300,P0000673,payment.attempted,2026-01-01T15:29:57.562433,2026-01-01T15:30:00.401984,0,False,False,SYNTHETIC
EV000067301,P0000673,payment.authorized,2026-01-01T15:29:58.881786,2026-01-01T15:30:00.291156,1,False,False,SYNTHETIC
EV000067302,P0000673,payment.captured,2026-01-01T15:30:01.564312,2026-01-01T15:30:02.530293,2,False,False,SYNTHETIC
EV000067400,P0000674,payment.attempted,2026-01-01T15:26:08.852887,2026-01-01T15:26:09.617594,0,False,False,SYNTHETIC
EV000067401,P0000674,payment.authorized,2026-01-01T15:26:13.630503,2026-01-01T15:26:15.879534,1,False,False,SYNTHETIC
EV000067402,P0000674,payment.failed,2026-01-01T15:26:17.160802,2026-01-01T15:26:18.359667,2,False,False,SYNTHETIC
EV000067403,P0000674,payment.captured,2026-01-01T15:32:35.552573,2026-01-01T15:32:36.349531,3,False,False,SYNTHETIC
EV000067500,P0000675,payment.attempted,2026-01-01T23:42:09.804198,2026-01-01T23:42:10.643887,0,False,False,SYNTHETIC
EV000067501,P0000675,payment.authorized,2026-01-01T23:42:13.343939,2026-01-01T23:42:13.519724,1,False,False,SYNTHETIC
EV000067502,P0000675,payment.captured,2026-01-01T23:42:17.646183,2026-01-01T23:42:17.933859,2,False,False,SYNTHETIC
EV000067600,P0000676,payment.attempted,2026-01-01T11:33:22.660224,2026-01-01T11:33:23.571539,0,False,False,SYNTHETIC
EV000067601,P0000676,payment.authorized,2026-01-01T11:33:25.440224,2026-01-01T11:33:26.270795,1,False,False,SYNTHETIC
EV000067602,P0000676,payment.captured,2026-01-01T11:33:28.508475,2026-01-01T11:33:29.321458,2,False,False,SYNTHETIC
EV000067700,P0000677,payment.attempted,2026-01-01T10:08:00.128540,2026-01-01T10:08:00.676590,0,False,False,SYNTHETIC
EV000067701,P0000677,payment.failed,2026-01-01T10:08:02.662630,2026-01-01T10:08:28.454522,1,False,False,SYNTHETIC
EV000067800,P0000678,payment.attempted,2026-01-01T14:00:28.831395,2026-01-01T14:00:29.374624,0,False,False,SYNTHETIC
EV000067801,P0000678,payment.authorized,2026-01-01T14:00:33.504566,2026-01-01T14:00:33.854549,1,False,False,SYNTHETIC
EV000067802,P0000678,payment.captured,2026-01-01T14:00:34.857663,2026-01-01T14:00:35.114908,2,False,False,SYNTHETIC
EV000067900,P0000679,payment.attempted,2026-01-01T03:34:59.522110,2026-01-01T03:34:59.950811,0,False,False,SYNTHETIC
EV000067901,P0000679,payment.authorized,2026-01-01T03:35:05.437683,2026-01-01T03:35:05.869148,1,False,False,SYNTHETIC
EV000067902,P0000679,payment.failed,2026-01-01T03:35:10.608526,2026-01-01T03:35:11.313670,2,False,False,SYNTHETIC
EV000067903,P0000679,payment.captured,2026-01-01T03:38:42.345428,2026-01-01T03:38:43.300534,3,False,False,SYNTHETIC
EV000068000,P0000680,payment.attempted,2026-01-01T08:53:53.191067,2026-01-01T08:53:56.057503,0,False,False,SYNTHETIC
EV000068001,P0000680,payment.authorized,2026-01-01T08:53:58.810555,2026-01-01T08:54:02.376382,1,False,False,SYNTHETIC
EV000068002,P0000680,payment.captured,2026-01-01T08:54:01.563940,2026-01-01T08:54:03.353300,2,False,False,SYNTHETIC
EV000068100,P0000681,payment.attempted,2026-01-01T23:56:53.827389,2026-01-01T23:56:54.333842,0,False,False,SYNTHETIC
EV000068101,P0000681,payment.authorized,2026-01-01T23:56:58.305565,2026-01-01T23:56:59.135141,1,False,False,SYNTHETIC
EV000068102,P0000681,payment.captured,2026-01-01T23:56:59.537200,2026-01-01T23:57:00.226483,2,False,False,SYNTHETIC
EV000068200,P0000682,payment.attempted,2026-01-01T23:40:50.586848,2026-01-01T23:40:51.169012,0,False,False,SYNTHETIC
EV000068201,P0000682,payment.authorized,2026-01-01T23:40:55.329663,2026-01-01T23:40:55.666719,1,False,False,SYNTHETIC
EV000068201D,P0000682,payment.authorized,2026-01-01T23:40:55.329663,2026-01-01T23:40:56.063738,1,True,False,SYNTHETIC
EV000068202,P0000682,payment.captured,2026-01-01T23:40:58.397337,2026-01-01T23:40:59.431069,2,False,False,SYNTHETIC
EV000068300,P0000683,payment.attempted,2026-01-01T08:08:33.802177,2026-01-01T08:08:34.440919,0,False,False,SYNTHETIC
EV000068301,P0000683,payment.authorized,2026-01-01T08:08:39.399363,2026-01-01T08:09:28.116977,1,False,False,SYNTHETIC
EV000068302,P0000683,payment.captured,2026-01-01T08:08:43.892149,2026-01-01T08:08:45.395932,2,False,False,SYNTHETIC
EV000068400,P0000684,payment.attempted,2026-01-01T21:25:28.777845,2026-01-01T21:25:29.442500,0,False,False,SYNTHETIC
